#Navio B MarAd
#Manobra de Curva                     de Zig-Zag
#
#velocidade no Sistema Solidário 
#
#temp           u           v           w dot                     roll   dot pitch     dot yaw 
 172.90        7.18932e+00        4.33465e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.80555e-03 
 173.60        7.18597e+00        4.47600e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.88047e-03 
 174.30        7.18251e+00        4.61712e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.95495e-03 
 175.00        7.17893e+00        4.75797e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.02900e-03 
 175.70        7.17523e+00        4.89854e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.10258e-03 
 176.40        7.17141e+00        5.03879e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.17569e-03 
 177.10        7.16746e+00        5.17870e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.24831e-03 
 177.80        7.16339e+00        5.31823e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.32042e-03 
 178.50        7.15919e+00        5.45737e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.39201e-03 
 179.20        7.15486e+00        5.59607e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.46306e-03 
 179.90        7.15040e+00        5.73432e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.53357e-03 
 180.60        7.14582e+00        5.87209e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.60350e-03 
 181.30        7.14110e+00        6.00935e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.67286e-03 
 182.00        7.13624e+00        6.14607e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.74162e-03 
 182.70        7.13126e+00        6.28222e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.80978e-03 
 183.40        7.12614e+00        6.41779e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.87731e-03 
 184.10        7.12088e+00        6.55275e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.94422e-03 
 184.80        7.11549e+00        6.68706e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.01048e-03 
 185.50        7.10997e+00        6.82071e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.07608e-03 
 186.20        7.10430e+00        6.95367e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.14101e-03 
 186.90        7.09850e+00        7.08592e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.20526e-03 
 187.60        7.09256e+00        7.21743e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.26881e-03 
 188.30        7.08648e+00        7.34818e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.33167e-03 
 189.00        7.08026e+00        7.47814e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.39381e-03 
 189.70        7.07390e+00        7.60730e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.45523e-03 
 190.40        7.06740e+00        7.73563e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.51591e-03 
 191.10        7.06077e+00        7.86311e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.57586e-03 
 191.80        7.05399e+00        7.98971e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.63505e-03 
 192.50        7.04708e+00        8.11543e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.69348e-03 
 193.20        7.04002e+00        8.24023e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.75115e-03 
 193.90        7.03283e+00        8.36410e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.80804e-03 
 194.60        7.02550e+00        8.48702e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.86415e-03 
 195.30        7.01802e+00        8.60897e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.91947e-03 
 196.00        7.01041e+00        8.72994e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.97399e-03 
 196.70        7.00267e+00        8.84989e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.02772e-03 
 197.40        6.99478e+00        8.96883e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.08063e-03 
 198.10        6.98676e+00        9.08673e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.13274e-03 
 198.80        6.97860e+00        9.20357e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.18403e-03 
 199.50        6.97031e+00        9.31934e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.23450e-03 
 200.20        6.96188e+00        9.43403e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.28414e-03 
 200.90        6.95332e+00        9.54762e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.33295e-03 
 201.60        6.94463e+00        9.66010e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.38094e-03 
 202.30        6.93580e+00        9.77146e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.42808e-03 
 203.00        6.92685e+00        9.88167e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.47440e-03 
 203.70        6.91776e+00        9.99074e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.51987e-03 
 204.40        6.90855e+00        1.00986e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.56450e-03 
 205.10        6.89920e+00        1.02054e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.60829e-03 
 205.80        6.88973e+00        1.03109e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.65124e-03 
 206.50        6.88014e+00        1.04153e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.69335e-03 
 207.20        6.87042e+00        1.05185e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.73461e-03 
 207.90        6.86058e+00        1.06204e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.77503e-03 
 208.60        6.85062e+00        1.07212e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.81461e-03 
 209.30        6.84055e+00        1.08207e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.85335e-03 
 210.00        6.83035e+00        1.09190e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.89125e-03 
 210.70        6.82004e+00        1.10160e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.92831e-03 
 211.40        6.80961e+00        1.11118e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.96453e-03 
 212.10        6.79907e+00        1.12064e+00        0.00000e+00        0.00000e+00        0.00000e+00        -8.99992e-03 
 212.80        6.78841e+00        1.12997e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.03448e-03 
 213.50        6.77765e+00        1.13918e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.06822e-03 
 214.20        6.76678e+00        1.14826e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.10113e-03 
 214.90        6.75581e+00        1.15721e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.13321e-03 
 215.60        6.74473e+00        1.16604e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.16448e-03 
 216.30        6.73355e+00        1.17474e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.19494e-03 
 217.00        6.72226e+00        1.18331e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.22458e-03 
 217.70        6.71088e+00        1.19176e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.25343e-03 
 218.40        6.69941e+00        1.20008e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.28147e-03 
 219.10        6.68783e+00        1.20827e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.30872e-03 
 219.80        6.67617e+00        1.21634e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.33518e-03 
 220.50        6.66441e+00        1.22428e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.36086e-03 
 221.20        6.65257e+00        1.23209e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.38576e-03 
 221.90        6.64064e+00        1.23978e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.40989e-03 
 222.60        6.62862e+00        1.24734e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.43325e-03 
 223.30        6.61652e+00        1.25478e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.45585e-03 
 224.00        6.60434e+00        1.26209e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.47771e-03 
 224.70        6.59208e+00        1.26927e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.49881e-03 
 225.40        6.57975e+00        1.27633e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.51918e-03 
 226.10        6.56734e+00        1.28327e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.53882e-03 
 226.80        6.55486e+00        1.29008e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.55773e-03 
 227.50        6.54231e+00        1.29677e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.57593e-03 
 228.20        6.52969e+00        1.30333e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.59341e-03 
 228.90        6.51700e+00        1.30978e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.61020e-03 
 229.60        6.50425e+00        1.31610e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.62629e-03 
 230.30        6.49144e+00        1.32230e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.64170e-03 
 231.00        6.47857e+00        1.32838e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.65643e-03 
 231.70        6.46564e+00        1.33434e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.67048e-03 
 232.40        6.45266e+00        1.34018e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.68388e-03 
 233.10        6.43962e+00        1.34591e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.69663e-03 
 233.80        6.42653e+00        1.35151e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.70873e-03 
 234.50        6.41339e+00        1.35700e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.72019e-03 
 235.20        6.40021e+00        1.36237e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.73102e-03 
 235.90        6.38698e+00        1.36763e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.74124e-03 
 236.60        6.37370e+00        1.37278e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.75085e-03 
 237.30        6.36038e+00        1.37781e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.75985e-03 
 238.00        6.34703e+00        1.38273e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.76826e-03 
 238.70        6.33364e+00        1.38753e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.77609e-03 
 239.40        6.32021e+00        1.39223e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.78334e-03 
 240.10        6.30675e+00        1.39682e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.79002e-03 
 240.80        6.29325e+00        1.40130e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.79615e-03 
 241.50        6.27973e+00        1.40567e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.80173e-03 
 242.20        6.26618e+00        1.40993e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.80676e-03 
 242.90        6.25261e+00        1.41409e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.81127e-03 
 243.60        6.23901e+00        1.41814e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.81525e-03 
 244.30        6.22538e+00        1.42210e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.81872e-03 
 245.00        6.21174e+00        1.42594e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82168e-03 
 245.70        6.19808e+00        1.42969e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82415e-03 
 246.40        6.18441e+00        1.43334e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82612e-03 
 247.10        6.17071e+00        1.43689e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82762e-03 
 247.80        6.15701e+00        1.44034e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82865e-03 
 248.50        6.14329e+00        1.44369e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82922e-03 
 249.20        6.12957e+00        1.44695e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82933e-03 
 249.90        6.11583e+00        1.45011e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82900e-03 
 250.60        6.10209e+00        1.45318e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82824e-03 
 251.30        6.08835e+00        1.45616e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82704e-03 
 252.00        6.07460e+00        1.45904e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82543e-03 
 252.70        6.06085e+00        1.46183e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82340e-03 
 253.40        6.04710e+00        1.46454e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.82098e-03 
 254.10        6.03335e+00        1.46716e+00        0.00000e+00        0.00000e+00        0.00000e+00        -9.81815e-03 
